Wavenumber,Intensity,Wavenumber,Intensity
cm⁻¹,a.u.,,
,As Deposited,,UV
3788.053,0.09622,3688.054,0.03381
3788.535,0.09725,3688.53612,0.03135
3789.017,0.09837,3689.01825,0.02949
3789.499,0.09942,3689.50037,0.02851
3789.981,0.10019,3689.9825,0.02844
3790.463,0.10047,3690.46462,0.0292
3790.945,0.10022,3690.948,0.03057
3791.427,0.09963,3691.43012,0.03232
3791.91,0.09905,3691.91225,0.03424
3792.392,0.09881,3692.39437,0.03619
3792.874,0.09905,3692.8765,0.038
3793.356,0.09953,3693.35862,0.0396
3793.838,0.09976,3693.841,0.0409
3794.32,0.09912,3694.32312,0.04187
3794.802,0.09722,3694.80525,0.04251
3795.284,0.09408,3695.28737,0.04286
3795.767,0.09035,3695.7695,0.04301
3796.249,0.08711,3696.25162,0.04303
3796.731,0.08551,3696.734,0.04301
3797.213,0.08624,3697.21612,0.04295
3797.695,0.08933,3697.69825,0.04284
3798.177,0.094,3698.18037,0.04262
3798.659,0.09892,3698.6625,0.04222
3799.142,0.10241,3699.14462,0.04159
3799.624,0.1028,3699.627,0.04073
3800.106,0.09901,3700.10912,0.03974
3800.588,0.09101,3700.59125,0.03878
3801.07,0.08031,3701.07337,0.03809
3801.552,0.0697,3701.5555,0.03787
3802.034,0.06219,3702.03762,0.03828
3802.516,0.05977,3702.52,0.03933
3802.999,0.06278,3703.00212,0.04091
3803.481,0.07007,3703.48425,0.04276
3803.963,0.07955,3703.96637,0.04458
3804.445,0.08883,3704.4485,0.04609
3804.927,0.09566,3704.93062,0.04706
3805.409,0.09832,3705.413,0.04737
3805.891,0.09579,3705.89512,0.04703
3806.373,0.0896,3706.37725,0.0461
3806.855,0.08203,3706.85937,0.04473
3807.338,0.07587,3707.3415,0.04304
3807.82,0.07312,3707.82362,0.04117
3808.302,0.0744,3708.306,0.03923
3808.784,0.07887,3708.78812,0.0373
3809.266,0.08498,3709.27025,0.03546
3809.748,0.09113,3709.75237,0.0338
3810.23,0.09619,3710.2345,0.03244
3810.712,0.0998,3710.71662,0.03148
3811.195,0.10227,3711.199,0.03102
3811.677,0.1043,3711.68112,0.03114
3812.159,0.10651,3712.16325,0.03182
3812.641,0.10901,3712.64537,0.03299
3813.123,0.11128,3713.1275,0.03455
3813.605,0.11226,3713.60962,0.03634
3814.087,0.11068,3714.092,0.03819
3814.57,0.10563,3714.57412,0.03994
3815.052,0.09718,3715.05625,0.04144
3815.534,0.08674,3715.53837,0.04257
3816.016,0.07675,3716.0205,0.04326
3816.498,0.06965,3716.50262,0.04351
3816.98,0.06689,3716.985,0.04338
3817.462,0.06841,3717.46712,0.04302
3817.944,0.07296,3717.94925,0.04257
3818.427,0.07855,3718.43137,0.04216
3818.909,0.08303,3718.9135,0.04181
3819.391,0.0845,3719.39562,0.04148
3819.873,0.08182,3719.878,0.04104
3820.355,0.07511,3720.36012,0.0404
3820.837,0.06603,3720.84225,0.0395
3821.319,0.05736,3721.32437,0.0384
3821.801,0.05189,3721.8065,0.03721
3822.283,0.05121,3722.28862,0.03612
3822.766,0.05528,3722.771,0.03524
3823.248,0.06273,3723.25312,0.03465
3823.73,0.07158,3723.73525,0.03432
3824.212,0.07985,3724.21737,0.03417
3824.694,0.08601,3724.6995,0.03413
3825.176,0.0893,3725.18162,0.03416
3825.658,0.08988,3725.664,0.03427
3826.14,0.08867,3726.14612,0.03454
3826.623,0.08702,3726.62825,0.035
3827.105,0.08611,3727.11037,0.03567
3827.587,0.08652,3727.5925,0.03647
3828.069,0.0881,3728.07462,0.03724
3828.551,0.09015,3728.557,0.03779
3829.033,0.0918,3729.03912,0.03795
3829.515,0.09238,3729.52125,0.03758
3829.998,0.09166,3730.00337,0.03661
3830.479,0.08991,3730.4855,0.03505
3830.962,0.08772,3730.96762,0.03299
3831.444,0.08579,3731.45,0.03061
3831.926,0.08461,3731.93212,0.02812
3832.408,0.08437,3732.41425,0.02577
3832.89,0.08496,3732.89637,0.02373
3833.372,0.08613,3733.3785,0.02209
3833.854,0.08757,3733.86062,0.02086
3834.337,0.08899,3734.344,0.01999
3834.819,0.09004,3734.82612,0.01943
3835.301,0.09029,3735.30825,0.0192
3835.783,0.08922,3735.79037,0.01935
3836.265,0.08633,3736.2725,0.01997
3836.747,0.08139,3736.75462,0.02112
3837.229,0.07472,3737.237,0.02276
3837.711,0.06726,3737.71912,0.02474
3838.194,0.06038,3738.20125,0.02684
3838.676,0.05541,3738.68337,0.02877
3839.158,0.05316,3739.1655,0.0303
3839.64,0.0537,3739.64762,0.03127
3840.122,0.05649,3740.13,0.03163
3840.604,0.06061,3740.61212,0.03142
3841.086,0.06512,3741.09425,0.03073
3841.568,0.06927,3741.57637,0.02965
3842.051,0.07265,3742.0585,0.02823
3842.533,0.07517,3742.54062,0.02649
3843.015,0.07701,3743.023,0.02448
3843.497,0.07848,3743.50512,0.02236
3843.979,0.0799,3743.98725,0.02049
3844.461,0.08151,3744.46937,0.01931
3844.943,0.08349,3744.9515,0.01916
3845.426,0.08591,3745.43362,0.02006
3845.907,0.08875,3745.916,0.0217
3846.39,0.09189,3746.39812,0.02354
3846.872,0.09511,3746.88025,0.02505
3847.354,0.09802,3747.36237,0.0258
3847.836,0.10061,3747.8445,0.02554
3848.318,0.10282,3748.32662,0.02427
3848.8,0.10471,3748.809,0.02223
3849.282,0.1064,3749.29112,0.01994
3849.765,0.10793,3749.77325,0.01795
3850.247,0.10901,3750.25537,0.01678
3850.729,0.10893,3750.7375,0.01666
3851.211,0.10648,3751.21962,0.01757
3851.693,0.10017,3751.702,0.01929
3852.175,0.08888,3752.18412,0.02151
3852.657,0.07276,3752.66625,0.02399
3853.139,0.05403,3753.14837,0.02655
3853.622,0.0366,3753.6305,0.02905
3854.104,0.0244,3754.11262,0.03139
3854.586,0.01951,3754.595,0.03348
3855.068,0.02168,3755.07712,0.03521
3855.55,0.02917,3755.55925,0.03653
3856.032,0.03978,3756.04137,0.03738
3856.514,0.05162,3756.5235,0.03783
3856.996,0.0633,3757.00562,0.03797
3857.479,0.07398,3757.488,0.03798
3857.961,0.08318,3757.97012,0.03802
3858.443,0.09064,3758.45225,0.03821
3858.925,0.09621,3758.93437,0.0386
3859.407,0.09979,3759.4165,0.03921
3859.889,0.10138,3759.89862,0.04
3860.371,0.10114,3760.381,0.04094
3860.854,0.09945,3760.86312,0.04197
3861.336,0.09688,3761.34525,0.04303
3861.818,0.09399,3761.82737,0.04405
3862.3,0.09117,3762.3095,0.0449
3862.782,0.08848,3762.79162,0.04551
3863.264,0.08579,3763.274,0.04578
3863.746,0.08293,3763.75612,0.0457
3864.228,0.08004,3764.23825,0.04534
3864.71,0.07771,3764.72037,0.04484
3865.193,0.07682,3765.2025,0.04434
3865.675,0.07816,3765.68462,0.04399
3866.157,0.08195,3766.167,0.04383
3866.639,0.08763,3766.64912,0.04378
3867.121,0.09391,3767.13125,0.04374
3867.603,0.09905,3767.61337,0.04359
3868.085,0.10131,3768.0955,0.04327
3868.567,0.09951,3768.57762,0.04282
3869.05,0.09368,3769.06,0.04238
3869.532,0.08537,3769.54212,0.04211
3870.014,0.07711,3770.02425,0.04218
3870.496,0.07139,3770.50637,0.04267
3870.978,0.06948,3770.9885,0.04355
3871.46,0.07115,3771.47062,0.0447
3871.942,0.07506,3771.953,0.04596
3872.424,0.07948,3772.43512,0.04718
3872.906,0.08295,3772.91725,0.04827
3873.389,0.08474,3773.39937,0.04917
3873.871,0.085,3773.8815,0.04985
3874.353,0.08466,3774.36362,0.0503
3874.835,0.08491,3774.846,0.05055
3875.317,0.08669,3775.32812,0.05058
3875.799,0.09025,3775.81025,0.05041
3876.281,0.09515,3776.29237,0.05002
3876.764,0.1005,3776.7745,0.04945
3877.246,0.1052,3777.25662,0.04874
3877.728,0.10828,3777.74,0.04797
3878.21,0.10906,3778.22212,0.04724
3878.692,0.10729,3778.70425,0.04668
3879.174,0.10329,3779.18637,0.04639
3879.656,0.09789,3779.6685,0.04647
3880.138,0.09234,3780.15062,0.0469
3880.621,0.08798,3780.633,0.04761
3881.103,0.08584,3781.11512,0.04845
3881.585,0.0864,3781.59725,0.04926
3882.067,0.08937,3782.07937,0.04989
3882.549,0.09386,3782.5615,0.05027
3883.031,0.09852,3783.04362,0.05039
3883.513,0.1019,3783.526,0.05034
3883.995,0.10275,3784.00812,0.05024
3884.478,0.10048,3784.49025,0.0502
3884.96,0.09554,3784.97237,0.05031
3885.442,0.08948,3785.4545,0.05058
3885.924,0.08442,3785.93662,0.05095
3886.406,0.08225,3786.419,0.05134
3886.888,0.08382,3786.90112,0.05165
3887.37,0.08874,3787.38325,0.05184
3887.853,0.09568,3787.86537,0.05191
3888.334,0.1029,3788.3475,0.05191
3888.817,0.10867,3788.82962,0.0519
3889.299,0.11169,3789.312,0.05193
3889.781,0.11139,3789.79412,0.05203
3890.263,0.10807,3790.27625,0.05218
3890.745,0.10289,3790.75837,0.05233
3891.227,0.09745,3791.2405,0.05244
3891.709,0.09328,3791.72262,0.05246
3892.192,0.09131,3792.205,0.05236
3892.674,0.09171,3792.68712,0.05211
3893.156,0.09408,3793.16925,0.05171
3893.638,0.09772,3793.65137,0.05117
3894.12,0.10192,3794.1335,0.05053
3894.602,0.10614,3794.61562,0.04981
3895.084,0.10999,3795.098,0.04908
3895.566,0.11323,3795.58012,0.0484
3896.049,0.11564,3796.06225,0.04782
3896.531,0.11698,3796.54437,0.04736
3897.013,0.11702,3797.0265,0.04696
3897.495,0.11556,3797.50862,0.04656
3897.977,0.1126,3797.991,0.04603
3898.459,0.10844,3798.47312,0.04527
3898.941,0.10362,3798.95525,0.0442
3899.423,0.0989,3799.43737,0.04284
3899.906,0.0945,3799.9195,0.04126
3900.388,0.09136,3800.40162,0.03966
3900.87,0.08961,3800.884,0.0383
3901.352,0.08891,3801.36612,0.03744
3901.834,0.08865,3801.84825,0.03724
3902.316,0.08824,3802.33037,0.03769
3902.798,0.08727,3802.8125,0.03859
3903.281,0.08573,3803.29462,0.03964
3903.762,0.08405,3803.777,0.04056
3904.245,0.0829,3804.25912,0.0411
3904.727,0.083,3804.74125,0.04116
3905.209,0.08476,3805.22337,0.04076
3905.691,0.08818,3805.7055,0.04007
3906.173,0.0929,3806.18762,0.03939
3906.655,0.09829,3806.67,0.03908
3907.137,0.10366,3807.15212,0.03942
3907.62,0.10846,3807.63425,0.04052
3908.102,0.11231,3808.11637,0.04229
3908.584,0.11511,3808.5985,0.04443
3909.066,0.11689,3809.08062,0.04664
3909.548,0.11783,3809.563,0.04862
3910.03,0.11808,3810.04512,0.0502
3910.512,0.11783,3810.52725,0.05128
3910.994,0.11718,3811.00937,0.05186
3911.477,0.11628,3811.4915,0.05198
3911.959,0.11528,3811.97362,0.05171
3912.441,0.11432,3812.456,0.05111
3912.923,0.1135,3812.93812,0.05021
3913.405,0.11282,3813.42025,0.04903
3913.887,0.11215,3813.90237,0.04761
3914.369,0.11132,3814.3845,0.04603
3914.851,0.11011,3814.86662,0.04442
3915.333,0.10841,3815.349,0.04296
3915.816,0.10628,3815.83112,0.04182
3916.298,0.10392,3816.31325,0.04105
3916.78,0.10168,3816.79537,0.04058
3917.262,0.09984,3817.2775,0.04025
3917.744,0.09855,3817.75962,0.03983
3918.226,0.09785,3818.242,0.03912
3918.708,0.09759,3818.72412,0.03802
3919.19,0.09766,3819.20625,0.03654
3919.673,0.09799,3819.68837,0.03482
3920.155,0.09865,3820.1705,0.03314
3920.637,0.0997,3820.65262,0.03187
3921.119,0.10117,3821.135,0.03137
3921.601,0.10294,3821.61712,0.03185
3922.083,0.1047,3822.09925,0.03325
3922.565,0.10603,3822.58137,0.03529
3923.048,0.10656,3823.0635,0.03758
3923.53,0.10608,3823.54562,0.03969
3924.012,0.10472,3824.029,0.04134
3924.494,0.10289,3824.51112,0.04239
3924.976,0.1012,3824.99325,0.04282
3925.458,0.1002,3825.47537,0.04282
3925.94,0.1002,3825.9575,0.04263
3926.422,0.10117,3826.43962,0.04253
3926.905,0.10278,3826.922,0.0427
3927.387,0.10455,3827.40412,0.04319
3927.869,0.10602,3827.88625,0.04391
3928.351,0.10687,3828.36837,0.04463
3928.833,0.107,3828.8505,0.04514
3929.315,0.10647,3829.33262,0.04529
3929.797,0.10544,3829.815,0.04501
3930.279,0.10407,3830.29712,0.04439
3930.761,0.10247,3830.77925,0.04356
3931.244,0.10074,3831.26137,0.04271
3931.726,0.09905,3831.7435,0.04195
3932.208,0.09758,3832.22562,0.04134
3932.69,0.09662,3832.708,0.04085
3933.172,0.09641,3833.19012,0.04038
3933.654,0.09706,3833.67225,0.03985
3934.136,0.09848,3834.15437,0.03921
3934.618,0.10039,3834.6365,0.03843
3935.101,0.10237,3835.11862,0.03753
3935.583,0.10405,3835.601,0.03655
3936.065,0.10514,3836.08312,0.03553
3936.547,0.10561,3836.56525,0.03451
3937.029,0.10562,3837.04737,0.03356
3937.511,0.10545,3837.5295,0.03278
3937.993,0.10538,3838.01162,0.03225
3938.476,0.10553,3838.494,0.03206
3938.958,0.10586,3838.97612,0.03222
3939.44,0.10617,3839.45825,0.03271
3939.922,0.10615,3839.94037,0.03339
3940.404,0.10558,3840.4225,0.03414
3940.886,0.10436,3840.90462,0.03483
3941.368,0.10259,3841.387,0.0354
3941.85,0.10052,3841.86912,0.03583
3942.333,0.09852,3842.35125,0.03619
3942.815,0.09694,3842.83337,0.03659
3943.297,0.09603,3843.3155,0.03714
3943.779,0.09585,3843.79762,0.03794
3944.261,0.09634,3844.28,0.03898
3944.743,0.09727,3844.76212,0.04023
3945.225,0.09835,3845.24425,0.04158
3945.707,0.09929,3845.72637,0.04291
3946.189,0.09986,3846.2085,0.04409
3946.672,0.0999,3846.69062,0.04503
3947.154,0.09943,3847.173,0.04565
3947.636,0.09857,3847.65512,0.04587
3948.118,0.09759,3848.13725,0.04564
3948.6,0.09675,3848.61937,0.04489
3949.082,0.09628,3849.1015,0.04356
3949.564,0.0963,3849.58362,0.0416
3950.046,0.09677,3850.066,0.03899
3950.529,0.09755,3850.54812,0.03576
3951.011,0.09845,3851.03025,0.03201
3951.493,0.09927,3851.51237,0.02796
3951.975,0.0999,3851.9945,0.02394
3952.457,0.10032,3852.47662,0.02043
3952.939,0.10058,3852.959,0.01798
3953.421,0.10076,3853.44112,0.01704
3953.904,0.1009,3853.92325,0.01775
3954.385,0.10103,3854.40537,0.01982
3954.868,0.10113,3854.8875,0.02271
3955.35,0.10116,3855.36962,0.02585
3955.832,0.10111,3855.852,0.02881
3956.314,0.10099,3856.33412,0.03138
3956.796,0.10082,3856.81625,0.03347
3957.278,0.10063,3857.29837,0.03511
3957.76,0.10046,3857.7805,0.03637
3958.243,0.10028,3858.26262,0.03729
3958.725,0.10008,3858.745,0.03792
3959.207,0.09983,3859.22712,0.03829
3959.689,0.09953,3859.70925,0.03841
3960.171,0.09922,3860.19137,0.0383
3960.653,0.0989,3860.6735,0.038
3961.135,0.09865,3861.15562,0.03754
3961.617,0.0985,3861.638,0.03697
3962.1,0.09845,3862.12012,0.03632
3962.582,0.09847,3862.60225,0.03565
3963.064,0.09851,3863.08437,0.03502
3963.546,0.09854,3863.5665,0.03449
3964.028,0.09855,3864.04862,0.03415
3964.51,0.09855,3864.531,0.03403
3964.992,0.09853,3865.01312,0.03413
3965.474,0.09848,3865.49525,0.03437
3965.957,0.09838,3865.97737,0.03461
3966.439,0.09817,3866.4595,0.03469
3966.921,0.09782,3866.94162,0.03443
3967.403,0.09735,3867.425,0.03373
3967.885,0.09679,3867.90712,0.0326
3968.367,0.09623,3868.38925,0.03115
3968.849,0.09576,3868.87137,0.02959
3969.332,0.09548,3869.3535,0.02823
3969.813,0.09543,3869.83562,0.02733
3970.296,0.09562,3870.318,0.02703
3970.778,0.09603,3870.80012,0.02729
3971.26,0.09659,3871.28225,0.02794
3971.742,0.09723,3871.76437,0.02872
3972.224,0.09785,3872.2465,0.02944
3972.706,0.09835,3872.72862,0.03001
3973.188,0.09866,3873.211,0.03044
3973.671,0.09871,3873.69312,0.03084
3974.153,0.09848,3874.17525,0.03132
3974.635,0.09799,3874.65737,0.03198
3975.117,0.09733,3875.1395,0.03284
3975.599,0.09664,3875.62162,0.0338
3976.081,0.09603,3876.104,0.03472
3976.563,0.0956,3876.58612,0.03539
3977.045,0.09538,3877.06825,0.03566
3977.528,0.09534,3877.55037,0.03544
3978.01,0.09542,3878.0325,0.03475
3978.492,0.09554,3878.51462,0.0337
3978.974,0.09564,3878.997,0.03248
3979.456,0.09567,3879.47912,0.03137
3979.938,0.09566,3879.96125,0.03058
3980.42,0.09561,3880.44337,0.03024
3980.902,0.09552,3880.9255,0.03034
3981.385,0.09541,3881.40762,0.03073
3981.867,0.09527,3881.89,0.03118
3982.349,0.0951,3882.37212,0.03145
3982.831,0.09493,3882.85425,0.03136
3983.313,0.0948,3883.33637,0.03088
3983.795,0.09477,3883.8185,0.03005
3984.277,0.09487,3884.30062,0.02906
3984.76,0.09512,3884.783,0.02815
3985.242,0.09548,3885.26512,0.02759
3985.724,0.09586,3885.74725,0.02755
3986.206,0.0962,3886.22937,0.02808
3986.688,0.09643,3886.7115,0.02902
3987.17,0.09652,3887.19362,0.03014
3987.652,0.09649,3887.676,0.03117
3988.134,0.09636,3888.15812,0.03187
3988.616,0.09617,3888.64025,0.03211
3989.099,0.09593,3889.12237,0.03186
3989.581,0.0957,3889.6045,0.03119
3990.063,0.09548,3890.08662,0.03027
3990.545,0.0953,3890.569,0.02933
3991.027,0.09519,3891.05112,0.02865
3991.509,0.09517,3891.53325,0.02842
3991.991,0.09524,3892.01537,0.02873
3992.473,0.0954,3892.4975,0.02952
3992.956,0.09558,3892.97962,0.03062
3993.438,0.09576,3893.462,0.03181
3993.92,0.0959,3893.94412,0.03286
3994.402,0.09601,3894.42625,0.0336
3994.884,0.09609,3894.90837,0.03393
3995.366,0.09618,3895.3905,0.03382
3995.848,0.0963,3895.87262,0.03329
3996.33,0.09641,3896.355,0.03244
3996.812,0.09649,3896.83712,0.03135
3997.295,0.09648,3897.31925,0.03012
3997.777,0.09638,3897.80137,0.02883
3998.259,0.09619,3898.2835,0.02754
3998.741,0.09597,3898.76562,0.02629
3999.223,0.09581,3899.248,0.0251
3999.705,0.09574,3899.73012,0.02397
4000.188,0.09577,3900.21225,0.0229
3900.69437,,3900.69437,0.02185
3901.1765,,3901.1765,0.02083
3901.65862,,3901.65862,0.01985
3902.141,,3902.141,0.01896
3902.62312,,3902.62312,0.01827
3903.10525,,3903.10525,0.01785
3903.58737,,3903.58737,0.0178
3904.0695,,3904.0695,0.01816
3904.55162,,3904.55162,0.0189
3905.034,,3905.034,0.01996
3905.51612,,3905.51612,0.02123
3905.99825,,3905.99825,0.02261
3906.48037,,3906.48037,0.02401
3906.9625,,3906.9625,0.02539
3907.44462,,3907.44462,0.02672
3907.927,,3907.927,0.02796
3908.40912,,3908.40912,0.02908
3908.89125,,3908.89125,0.03005
3909.37337,,3909.37337,0.03081
3909.8555,,3909.8555,0.03136
3910.33762,,3910.33762,0.03166
3910.821,,3910.821,0.03176
3911.30312,,3911.30312,0.03167
3911.78525,,3911.78525,0.03144
3912.26737,,3912.26737,0.03109
3912.7495,,3912.7495,0.03062
3913.23162,,3913.23162,0.03003
3913.714,,3913.714,0.02933
3914.19612,,3914.19612,0.02855
3914.67825,,3914.67825,0.0277
3915.16037,,3915.16037,0.02685
3915.6425,,3915.6425,0.02607
3916.12462,,3916.12462,0.02539
3916.607,,3916.607,0.02487
3917.08912,,3917.08912,0.02453
3917.57125,,3917.57125,0.02435
3918.05337,,3918.05337,0.02432
3918.5355,,3918.5355,0.02441
3919.01762,,3919.01762,0.02458
3919.5,,3919.5,0.02479
3919.98212,,3919.98212,0.02498
3920.46425,,3920.46425,0.02508
3920.94637,,3920.94637,0.02503
3921.4285,,3921.4285,0.02481
3921.91062,,3921.91062,0.02442
3922.393,,3922.393,0.02391
3922.87512,,3922.87512,0.02335
3923.35725,,3923.35725,0.02284
3923.83937,,3923.83937,0.02248
3924.3215,,3924.3215,0.02232
3924.80362,,3924.80362,0.02238
3925.286,,3925.286,0.02263
3925.76812,,3925.76812,0.02301
3926.25025,,3926.25025,0.0234
3926.73237,,3926.73237,0.02374
3927.2145,,3927.2145,0.02392
3927.69662,,3927.69662,0.02391
3928.179,,3928.179,0.02368
3928.66112,,3928.66112,0.02326
3929.14325,,3929.14325,0.02271
3929.62537,,3929.62537,0.02209
3930.1075,,3930.1075,0.02149
3930.58962,,3930.58962,0.021
3931.072,,3931.072,0.02068
3931.55412,,3931.55412,0.02056
3932.03625,,3932.03625,0.02063
3932.51837,,3932.51837,0.02088
3933.0005,,3933.0005,0.02127
3933.48262,,3933.48262,0.02174
3933.965,,3933.965,0.02225
3934.44712,,3934.44712,0.02276
3934.92925,,3934.92925,0.02321
3935.41137,,3935.41137,0.02356
3935.8935,,3935.8935,0.0238
3936.37562,,3936.37562,0.02389
3936.858,,3936.858,0.02385
3937.34012,,3937.34012,0.0237
3937.82225,,3937.82225,0.02348
3938.30437,,3938.30437,0.02323
3938.7865,,3938.7865,0.02297
3939.26862,,3939.26862,0.02272
3939.751,,3939.751,0.02246
3940.23312,,3940.23312,0.0222
3940.71525,,3940.71525,0.02192
3941.19737,,3941.19737,0.02167
3941.6795,,3941.6795,0.02145
3942.16162,,3942.16162,0.02132
3942.644,,3942.644,0.0213
3943.12612,,3943.12612,0.02138
3943.60825,,3943.60825,0.02153
3944.09037,,3944.09037,0.0217
3944.5725,,3944.5725,0.02184
3945.05462,,3945.05462,0.02192
3945.537,,3945.537,0.02192
3946.01912,,3946.01912,0.02186
3946.50125,,3946.50125,0.02177
3946.98337,,3946.98337,0.02167
3947.4655,,3947.4655,0.02158
3947.94762,,3947.94762,0.0215
3948.43,,3948.43,0.02141
3948.91212,,3948.91212,0.02131
3949.39425,,3949.39425,0.0212
3949.87637,,3949.87637,0.02108
3950.3585,,3950.3585,0.02097
3950.84062,,3950.84062,0.0209
3951.323,,3951.323,0.02088
3951.80512,,3951.80512,0.02093
3952.28725,,3952.28725,0.02106
3952.76937,,3952.76937,0.02126
3953.2515,,3953.2515,0.02153
3953.73362,,3953.73362,0.02185
3954.217,,3954.217,0.02219
3954.69912,,3954.69912,0.0225
3955.18125,,3955.18125,0.02276
3955.66337,,3955.66337,0.02294
3956.1455,,3956.1455,0.02301
3956.62762,,3956.62762,0.02297
3957.11,,3957.11,0.02285
3957.59212,,3957.59212,0.02265
3958.07425,,3958.07425,0.02241
3958.55637,,3958.55637,0.02213
3959.0385,,3959.0385,0.02182
3959.52062,,3959.52062,0.02151
3960.003,,3960.003,0.02122
3960.48512,,3960.48512,0.02096
3960.96725,,3960.96725,0.02076
3961.44937,,3961.44937,0.02066
3961.9315,,3961.9315,0.02064
3962.41362,,3962.41362,0.02068
3962.896,,3962.896,0.02076
3963.37812,,3963.37812,0.02082
3963.86025,,3963.86025,0.02083
3964.34237,,3964.34237,0.02077
3964.8245,,3964.8245,0.02066
3965.30662,,3965.30662,0.02051
3965.789,,3965.789,0.02036
3966.27112,,3966.27112,0.02022
3966.75325,,3966.75325,0.02012
3967.23537,,3967.23537,0.02007
3967.7175,,3967.7175,0.02006
3968.19962,,3968.19962,0.02008
3968.682,,3968.682,0.02013
3969.16412,,3969.16412,0.02018
3969.64625,,3969.64625,0.02019
3970.12837,,3970.12837,0.02014
3970.6105,,3970.6105,0.01999
3971.09262,,3971.09262,0.01975
3971.575,,3971.575,0.01943
3972.05712,,3972.05712,0.01908
3972.53925,,3972.53925,0.01877
3973.02137,,3973.02137,0.01856
3973.5035,,3973.5035,0.01848
3973.98562,,3973.98562,0.01853
3974.468,,3974.468,0.0187
3974.95012,,3974.95012,0.01892
3975.43225,,3975.43225,0.01915
3975.91437,,3975.91437,0.01935
3976.3965,,3976.3965,0.01949
3976.87862,,3976.87862,0.01957
3977.361,,3977.361,0.01961
3977.84312,,3977.84312,0.0196
3978.32525,,3978.32525,0.01953
3978.80737,,3978.80737,0.01942
3979.2895,,3979.2895,0.01925
3979.77162,,3979.77162,0.01904
3980.254,,3980.254,0.01883
3980.73612,,3980.73612,0.01865
3981.21825,,3981.21825,0.01853
3981.70037,,3981.70037,0.01848
3982.1825,,3982.1825,0.01849
3982.66462,,3982.66462,0.01854
3983.147,,3983.147,0.0186
3983.62912,,3983.62912,0.01866
3984.11125,,3984.11125,0.01872
3984.59337,,3984.59337,0.01879
3985.0755,,3985.0755,0.01888
3985.55762,,3985.55762,0.01898
3986.04,,3986.04,0.01907
3986.52212,,3986.52212,0.01912
3987.00425,,3987.00425,0.01912
3987.48637,,3987.48637,0.01903
3987.9685,,3987.9685,0.01888
3988.45062,,3988.45062,0.01869
3988.933,,3988.933,0.01849
3989.41512,,3989.41512,0.01831
3989.89725,,3989.89725,0.01816
3990.37937,,3990.37937,0.01806
3990.8615,,3990.8615,0.01801
3991.34362,,3991.34362,0.018
3991.826,,3991.826,0.01803
3992.30812,,3992.30812,0.01811
3992.79025,,3992.79025,0.01822
3993.27237,,3993.27237,0.01836
3993.7545,,3993.7545,0.01848
3994.23662,,3994.23662,0.01857
3994.719,,3994.719,0.01859
3995.20112,,3995.20112,0.01854
3995.68325,,3995.68325,0.01846
3996.16537,,3996.16537,0.01837
3996.6475,,3996.6475,0.01834
